model,file,token_count,iso_script,iso_639_3,script,name,cc_pages,speakers,script_prevalence,cc_spk_rank
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,fuv_Latn.dev,46078,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
meta-llama/Llama-3.3-70B-Instruct,fuv_Latn.dev,47320,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
allenai/Olmo-3-1125-32B,fuv_Latn.dev,47897,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
allenai/Olmo-3.1-32B-Instruct,fuv_Latn.dev,47897,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
meta-llama/Llama-3.2-3B-Instruct,fuv_Latn.dev,47320,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fuv_Latn.dev,46175,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
CohereLabs/tiny-aya-base,fuv_Latn.dev,45856,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
deepseek-ai/DeepSeek-V4-Flash,fuv_Latn.dev,47318,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
tiiuae/Falcon3-7B-Instruct,fuv_Latn.dev,47746,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
mistralai/Ministral-3-8B-Instruct-2512,fuv_Latn.dev,46078,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
microsoft/phi-4,fuv_Latn.dev,47897,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
Qwen/Qwen3-8B,fuv_Latn.dev,46175,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
moonshotai/Kimi-K3,fuv_Latn.dev,47003,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,fuv_Latn.dev,38774,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
meta-llama/Llama-2-7b-hf,fuv_Latn.dev,52117,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,fuv_Latn.dev,46078,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
CohereLabs/aya-expanse-8b,fuv_Latn.dev,45876,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
deepseek-ai/DeepSeek-V4.1-Flash,fuv_Latn.dev,47318,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
meta-models/Muse-Glimmer-30B,fuv_Latn.dev,42554,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
google/gemma-4-E4B-it,fuv_Latn.dev,43674,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
ibm-granite/granite-4.1-3b,fuv_Latn.dev,47897,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
facebook/nllb-200-3.3B,fuv_Latn.dev,36103,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
CohereLabs/c4ai-command-r-08-2024,fuv_Latn.dev,45876,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
gpt-5,fuv_Latn.dev,41243,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
gpt-6-astra,fuv_Latn.dev,41243,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
claude-opus-4-8,fuv_Latn.dev,63791,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
claude-fable-5,fuv_Latn.dev,63791,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
gemini-3.1-pro-preview,fuv_Latn.dev,43675,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
gemini-3.8-flash,fuv_Latn.dev,43675,fuv_Latn,fuv,Latn,Nigerian Fulfulde,,14000000.0,,143
openai/gpt-oss-20b,gaz_Latn.dev,48118,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
CohereLabs/command-a-plus-05-2026-bf16,gaz_Latn.dev,55555,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
meta-llama/Llama-4-Scout-17B-16E-Instruct,gaz_Latn.dev,55666,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
zai-org/GLM-5.3,gaz_Latn.dev,58918,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
google/gemma-3-4b-it,gaz_Latn.dev,56036,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,gaz_Latn.dev,54846,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
ibm-granite/granite-4.1-8b,gaz_Latn.dev,59884,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
CohereLabs/c4ai-command-a-03-2025,gaz_Latn.dev,57058,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
Qwen/Qwen3.6-35B-A3B,gaz_Latn.dev,58319,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
facebook/nllb-moe-54b,gaz_Latn.dev,41351,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,gaz_Latn.dev,58817,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
meta-llama/Llama-3.3-70B-Instruct,gaz_Latn.dev,59515,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
allenai/Olmo-3-1125-32B,gaz_Latn.dev,59884,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
allenai/Olmo-3.1-32B-Instruct,gaz_Latn.dev,59884,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
meta-llama/Llama-3.2-3B-Instruct,gaz_Latn.dev,59515,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,gaz_Latn.dev,60294,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
CohereLabs/tiny-aya-base,gaz_Latn.dev,57178,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
deepseek-ai/DeepSeek-V4-Flash,gaz_Latn.dev,59765,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
tiiuae/Falcon3-7B-Instruct,gaz_Latn.dev,60403,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
mistralai/Ministral-3-8B-Instruct-2512,gaz_Latn.dev,58817,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
microsoft/phi-4,gaz_Latn.dev,59884,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
Qwen/Qwen3-8B,gaz_Latn.dev,60294,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
moonshotai/Kimi-K3,gaz_Latn.dev,59442,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gaz_Latn.dev,54034,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
meta-llama/Llama-2-7b-hf,gaz_Latn.dev,66849,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,gaz_Latn.dev,58817,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
CohereLabs/aya-expanse-8b,gaz_Latn.dev,57056,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
deepseek-ai/DeepSeek-V4.1-Flash,gaz_Latn.dev,59765,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
meta-models/Muse-Glimmer-30B,gaz_Latn.dev,55666,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
google/gemma-4-E4B-it,gaz_Latn.dev,56035,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
ibm-granite/granite-4.1-3b,gaz_Latn.dev,59884,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
facebook/nllb-200-3.3B,gaz_Latn.dev,41351,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
CohereLabs/c4ai-command-r-08-2024,gaz_Latn.dev,57056,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
gpt-5,gaz_Latn.dev,48124,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
gpt-6-astra,gaz_Latn.dev,48124,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
claude-opus-4-8,gaz_Latn.dev,84784,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
claude-fable-5,gaz_Latn.dev,84784,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
gemini-3.1-pro-preview,gaz_Latn.dev,56036,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
gemini-3.8-flash,gaz_Latn.dev,56036,gaz_Latn,gaz,Latn,West Central Oromo,14348.0,26372150.0,,116
openai/gpt-oss-20b,gla_Latn.dev,50815,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
CohereLabs/command-a-plus-05-2026-bf16,gla_Latn.dev,58832,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
meta-llama/Llama-4-Scout-17B-16E-Instruct,gla_Latn.dev,55440,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
zai-org/GLM-5.3,gla_Latn.dev,61823,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
google/gemma-3-4b-it,gla_Latn.dev,57752,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,gla_Latn.dev,55089,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
ibm-granite/granite-4.1-8b,gla_Latn.dev,62437,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
CohereLabs/c4ai-command-a-03-2025,gla_Latn.dev,61157,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
Qwen/Qwen3.6-35B-A3B,gla_Latn.dev,61241,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
facebook/nllb-moe-54b,gla_Latn.dev,45290,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,gla_Latn.dev,61419,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
meta-llama/Llama-3.3-70B-Instruct,gla_Latn.dev,62012,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
allenai/Olmo-3-1125-32B,gla_Latn.dev,62437,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
allenai/Olmo-3.1-32B-Instruct,gla_Latn.dev,62437,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
meta-llama/Llama-3.2-3B-Instruct,gla_Latn.dev,62012,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,gla_Latn.dev,62547,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
CohereLabs/tiny-aya-base,gla_Latn.dev,59581,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
deepseek-ai/DeepSeek-V4-Flash,gla_Latn.dev,62315,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
tiiuae/Falcon3-7B-Instruct,gla_Latn.dev,63711,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
mistralai/Ministral-3-8B-Instruct-2512,gla_Latn.dev,61419,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
microsoft/phi-4,gla_Latn.dev,62437,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
Qwen/Qwen3-8B,gla_Latn.dev,62547,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
moonshotai/Kimi-K3,gla_Latn.dev,62362,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gla_Latn.dev,54470,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
meta-llama/Llama-2-7b-hf,gla_Latn.dev,70002,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,gla_Latn.dev,61419,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
CohereLabs/aya-expanse-8b,gla_Latn.dev,61155,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
deepseek-ai/DeepSeek-V4.1-Flash,gla_Latn.dev,62315,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
meta-models/Muse-Glimmer-30B,gla_Latn.dev,55440,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
google/gemma-4-E4B-it,gla_Latn.dev,57751,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
ibm-granite/granite-4.1-3b,gla_Latn.dev,62437,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
facebook/nllb-200-3.3B,gla_Latn.dev,45290,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
CohereLabs/c4ai-command-r-08-2024,gla_Latn.dev,61155,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
gpt-5,gla_Latn.dev,50821,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
gpt-6-astra,gla_Latn.dev,50821,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
claude-opus-4-8,gla_Latn.dev,83819,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
claude-fable-5,gla_Latn.dev,83819,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
gemini-3.1-pro-preview,gla_Latn.dev,57752,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
gemini-3.8-flash,gla_Latn.dev,57752,gla_Latn,gla,Latn,Scots Gaelic,37170.0,72000.0,,99
openai/gpt-oss-20b,gle_Latn.dev,47341,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
CohereLabs/command-a-plus-05-2026-bf16,gle_Latn.dev,55935,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
meta-llama/Llama-4-Scout-17B-16E-Instruct,gle_Latn.dev,52481,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
zai-org/GLM-5.3,gle_Latn.dev,58385,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
google/gemma-3-4b-it,gle_Latn.dev,54255,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,gle_Latn.dev,56865,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
ibm-granite/granite-4.1-8b,gle_Latn.dev,59990,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
CohereLabs/c4ai-command-a-03-2025,gle_Latn.dev,57279,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
Qwen/Qwen3.6-35B-A3B,gle_Latn.dev,57754,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
facebook/nllb-moe-54b,gle_Latn.dev,41045,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,gle_Latn.dev,57477,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
meta-llama/Llama-3.3-70B-Instruct,gle_Latn.dev,58661,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
allenai/Olmo-3-1125-32B,gle_Latn.dev,59990,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
allenai/Olmo-3.1-32B-Instruct,gle_Latn.dev,59990,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
meta-llama/Llama-3.2-3B-Instruct,gle_Latn.dev,58661,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,gle_Latn.dev,59828,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
CohereLabs/tiny-aya-base,gle_Latn.dev,51169,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
deepseek-ai/DeepSeek-V4-Flash,gle_Latn.dev,59105,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
tiiuae/Falcon3-7B-Instruct,gle_Latn.dev,61047,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
mistralai/Ministral-3-8B-Instruct-2512,gle_Latn.dev,57477,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
microsoft/phi-4,gle_Latn.dev,59990,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
Qwen/Qwen3-8B,gle_Latn.dev,59828,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
moonshotai/Kimi-K3,gle_Latn.dev,59451,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gle_Latn.dev,56158,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
meta-llama/Llama-2-7b-hf,gle_Latn.dev,65193,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,gle_Latn.dev,57477,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
CohereLabs/aya-expanse-8b,gle_Latn.dev,57277,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
deepseek-ai/DeepSeek-V4.1-Flash,gle_Latn.dev,59105,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
meta-models/Muse-Glimmer-30B,gle_Latn.dev,52481,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
google/gemma-4-E4B-it,gle_Latn.dev,54254,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
ibm-granite/granite-4.1-3b,gle_Latn.dev,59990,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
facebook/nllb-200-3.3B,gle_Latn.dev,41045,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
CohereLabs/c4ai-command-r-08-2024,gle_Latn.dev,57277,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
gpt-5,gle_Latn.dev,47347,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
gpt-6-astra,gle_Latn.dev,47347,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
claude-opus-4-8,gle_Latn.dev,77981,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
claude-fable-5,gle_Latn.dev,77981,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
gemini-3.1-pro-preview,gle_Latn.dev,54255,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
gemini-3.8-flash,gle_Latn.dev,54255,gle_Latn,gle,Latn,Irish,138149.0,1100000.0,,77
openai/gpt-oss-20b,glg_Latn.dev,33848,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
CohereLabs/command-a-plus-05-2026-bf16,glg_Latn.dev,34691,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
meta-llama/Llama-4-Scout-17B-16E-Instruct,glg_Latn.dev,34123,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
zai-org/GLM-5.3,glg_Latn.dev,38251,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
google/gemma-3-4b-it,glg_Latn.dev,35764,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,glg_Latn.dev,44937,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
ibm-granite/granite-4.1-8b,glg_Latn.dev,40201,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
CohereLabs/c4ai-command-a-03-2025,glg_Latn.dev,34659,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
Qwen/Qwen3.6-35B-A3B,glg_Latn.dev,36533,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
facebook/nllb-moe-54b,glg_Latn.dev,33444,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,glg_Latn.dev,34839,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
meta-llama/Llama-3.3-70B-Instruct,glg_Latn.dev,40067,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
allenai/Olmo-3-1125-32B,glg_Latn.dev,40201,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
allenai/Olmo-3.1-32B-Instruct,glg_Latn.dev,40201,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
meta-llama/Llama-3.2-3B-Instruct,glg_Latn.dev,40067,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,glg_Latn.dev,40360,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
CohereLabs/tiny-aya-base,glg_Latn.dev,35165,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
deepseek-ai/DeepSeek-V4-Flash,glg_Latn.dev,39098,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
tiiuae/Falcon3-7B-Instruct,glg_Latn.dev,38873,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
mistralai/Ministral-3-8B-Instruct-2512,glg_Latn.dev,34839,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
microsoft/phi-4,glg_Latn.dev,40201,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
Qwen/Qwen3-8B,glg_Latn.dev,40360,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
moonshotai/Kimi-K3,glg_Latn.dev,41914,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,glg_Latn.dev,44334,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
meta-llama/Llama-2-7b-hf,glg_Latn.dev,44788,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,glg_Latn.dev,34839,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
CohereLabs/aya-expanse-8b,glg_Latn.dev,34657,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
deepseek-ai/DeepSeek-V4.1-Flash,glg_Latn.dev,39098,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
meta-models/Muse-Glimmer-30B,glg_Latn.dev,34123,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
google/gemma-4-E4B-it,glg_Latn.dev,35763,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
ibm-granite/granite-4.1-3b,glg_Latn.dev,40201,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
facebook/nllb-200-3.3B,glg_Latn.dev,33444,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
CohereLabs/c4ai-command-r-08-2024,glg_Latn.dev,34657,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
gpt-5,glg_Latn.dev,33854,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
gpt-6-astra,glg_Latn.dev,33854,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
claude-opus-4-8,glg_Latn.dev,57419,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
claude-fable-5,glg_Latn.dev,57419,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
gemini-3.1-pro-preview,glg_Latn.dev,35764,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
gemini-3.8-flash,glg_Latn.dev,35764,glg_Latn,glg,Latn,Galician,697601.0,3500000.0,,54
openai/gpt-oss-20b,grn_Latn.dev,45563,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
CohereLabs/command-a-plus-05-2026-bf16,grn_Latn.dev,49180,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
meta-llama/Llama-4-Scout-17B-16E-Instruct,grn_Latn.dev,48735,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
zai-org/GLM-5.3,grn_Latn.dev,52917,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
google/gemma-3-4b-it,grn_Latn.dev,51098,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,grn_Latn.dev,51832,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
ibm-granite/granite-4.1-8b,grn_Latn.dev,56306,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
CohereLabs/c4ai-command-a-03-2025,grn_Latn.dev,51190,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
Qwen/Qwen3.6-35B-A3B,grn_Latn.dev,51809,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
facebook/nllb-moe-54b,grn_Latn.dev,38995,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,grn_Latn.dev,51871,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
meta-llama/Llama-3.3-70B-Instruct,grn_Latn.dev,53912,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
allenai/Olmo-3-1125-32B,grn_Latn.dev,56306,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
allenai/Olmo-3.1-32B-Instruct,grn_Latn.dev,56306,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
meta-llama/Llama-3.2-3B-Instruct,grn_Latn.dev,53912,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,grn_Latn.dev,54931,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
CohereLabs/tiny-aya-base,grn_Latn.dev,51572,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
deepseek-ai/DeepSeek-V4-Flash,grn_Latn.dev,53102,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
tiiuae/Falcon3-7B-Instruct,grn_Latn.dev,57156,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
mistralai/Ministral-3-8B-Instruct-2512,grn_Latn.dev,51871,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
microsoft/phi-4,grn_Latn.dev,56306,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
Qwen/Qwen3-8B,grn_Latn.dev,54931,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
moonshotai/Kimi-K3,grn_Latn.dev,56751,grn_Latn,grn,Latn,Guarani,16027.0,5852000.0,,113
