model,file,token_count
meta-llama/Llama-3.3-70B-Instruct,xho_Latn.dev,52945
meta-llama/Llama-3.3-70B-Instruct,ydd_Hebr.dev,142771
meta-llama/Llama-3.3-70B-Instruct,yor_Latn.dev,69941
meta-llama/Llama-3.3-70B-Instruct,yue_Hant.dev,33721
meta-llama/Llama-3.3-70B-Instruct,zho_Hans.dev,33601
meta-llama/Llama-3.3-70B-Instruct,zho_Hant.dev,34941
meta-llama/Llama-3.3-70B-Instruct,zsm_Latn.dev,41736
meta-llama/Llama-3.3-70B-Instruct,zul_Latn.dev,55980
allenai/Olmo-3-1125-32B,ace_Arab.dev,96931
allenai/Olmo-3-1125-32B,ace_Latn.dev,51017
allenai/Olmo-3-1125-32B,acm_Arab.dev,77014
allenai/Olmo-3-1125-32B,acq_Arab.dev,77379
allenai/Olmo-3-1125-32B,aeb_Arab.dev,75489
allenai/Olmo-3-1125-32B,afr_Latn.dev,43607
allenai/Olmo-3-1125-32B,aka_Latn.dev,68498
allenai/Olmo-3-1125-32B,als_Latn.dev,58151
allenai/Olmo-3-1125-32B,amh_Ethi.dev,200208
allenai/Olmo-3-1125-32B,apc_Arab.dev,72987
allenai/Olmo-3-1125-32B,arb_Arab.dev,78247
allenai/Olmo-3-1125-32B,arb_Latn.dev,63185
allenai/Olmo-3-1125-32B,ars_Arab.dev,78336
allenai/Olmo-3-1125-32B,ary_Arab.dev,76099
allenai/Olmo-3-1125-32B,arz_Arab.dev,76260
allenai/Olmo-3-1125-32B,asm_Beng.dev,161176
allenai/Olmo-3-1125-32B,ast_Latn.dev,40783
allenai/Olmo-3-1125-32B,awa_Deva.dev,124275
allenai/Olmo-3-1125-32B,ayr_Latn.dev,55966
allenai/Olmo-3-1125-32B,azb_Arab.dev,85927
allenai/Olmo-3-1125-32B,azj_Latn.dev,68112
allenai/Olmo-3-1125-32B,bak_Cyrl.dev,110008
allenai/Olmo-3-1125-32B,bam_Latn.dev,66332
allenai/Olmo-3-1125-32B,ban_Latn.dev,47010
allenai/Olmo-3-1125-32B,bel_Cyrl.dev,92027
allenai/Olmo-3-1125-32B,bem_Latn.dev,58075
allenai/Olmo-3-1125-32B,ben_Beng.dev,151475
allenai/Olmo-3-1125-32B,bho_Deva.dev,120582
allenai/Olmo-3-1125-32B,bjn_Arab.dev,97810
allenai/Olmo-3-1125-32B,bjn_Latn.dev,44213
allenai/Olmo-3-1125-32B,bod_Tibt.dev,290605
allenai/Olmo-3-1125-32B,bos_Latn.dev,48518
allenai/Olmo-3-1125-32B,bug_Latn.dev,51663
allenai/Olmo-3-1125-32B,bul_Cyrl.dev,67881
allenai/Olmo-3-1125-32B,cat_Latn.dev,44074
allenai/Olmo-3-1125-32B,ceb_Latn.dev,49552
allenai/Olmo-3-1125-32B,ces_Latn.dev,54429
allenai/Olmo-3-1125-32B,cjk_Latn.dev,51560
allenai/Olmo-3-1125-32B,ckb_Arab.dev,123069
allenai/Olmo-3-1125-32B,crh_Latn.dev,54862
allenai/Olmo-3-1125-32B,cym_Latn.dev,54623
allenai/Olmo-3-1125-32B,dan_Latn.dev,41899
allenai/Olmo-3-1125-32B,deu_Latn.dev,40644
allenai/Olmo-3-1125-32B,dik_Latn.dev,58280
allenai/Olmo-3-1125-32B,dyu_Latn.dev,52744
allenai/Olmo-3-1125-32B,dzo_Tibt.dev,320301
allenai/Olmo-3-1125-32B,ell_Grek.dev,132511
allenai/Olmo-3-1125-32B,eng_Latn.dev,25809
allenai/Olmo-3-1125-32B,epo_Latn.dev,48362
allenai/Olmo-3-1125-32B,est_Latn.dev,48190
allenai/Olmo-3-1125-32B,eus_Latn.dev,48836
allenai/Olmo-3-1125-32B,ewe_Latn.dev,71436
allenai/Olmo-3-1125-32B,fao_Latn.dev,53108
allenai/Olmo-3-1125-32B,fij_Latn.dev,55008
allenai/Olmo-3-1125-32B,fin_Latn.dev,51456
allenai/Olmo-3-1125-32B,fon_Latn.dev,94138
allenai/Olmo-3-1125-32B,fra_Latn.dev,40882
allenai/Olmo-3-1125-32B,fur_Latn.dev,47652
allenai/Olmo-3-1125-32B,fuv_Latn.dev,47897
allenai/Olmo-3-1125-32B,gaz_Latn.dev,59884
allenai/Olmo-3-1125-32B,gla_Latn.dev,62437
allenai/Olmo-3-1125-32B,gle_Latn.dev,59990
allenai/Olmo-3-1125-32B,glg_Latn.dev,40201
allenai/Olmo-3-1125-32B,grn_Latn.dev,56306
allenai/Olmo-3-1125-32B,guj_Gujr.dev,197890
allenai/Olmo-3-1125-32B,hat_Latn.dev,44970
allenai/Olmo-3-1125-32B,hau_Latn.dev,52037
allenai/Olmo-3-1125-32B,heb_Hebr.dev,94270
allenai/Olmo-3-1125-32B,hin_Deva.dev,124021
allenai/Olmo-3-1125-32B,hne_Deva.dev,121730
allenai/Olmo-3-1125-32B,hrv_Latn.dev,48034
allenai/Olmo-3-1125-32B,hun_Latn.dev,55177
allenai/Olmo-3-1125-32B,hye_Armn.dev,256822
allenai/Olmo-3-1125-32B,ibo_Latn.dev,62061
allenai/Olmo-3-1125-32B,ilo_Latn.dev,52804
allenai/Olmo-3-1125-32B,ind_Latn.dev,40103
allenai/Olmo-3-1125-32B,isl_Latn.dev,55408
allenai/Olmo-3-1125-32B,ita_Latn.dev,42213
allenai/Olmo-3-1125-32B,jav_Latn.dev,44848
allenai/Olmo-3-1125-32B,jpn_Jpan.dev,58478
allenai/Olmo-3-1125-32B,kab_Latn.dev,63606
allenai/Olmo-3-1125-32B,kac_Latn.dev,60162
allenai/Olmo-3-1125-32B,kam_Latn.dev,56011
allenai/Olmo-3-1125-32B,kan_Knda.dev,229281
allenai/Olmo-3-1125-32B,kas_Arab.dev,119342
allenai/Olmo-3-1125-32B,kas_Deva.dev,121757
allenai/Olmo-3-1125-32B,kat_Geor.dev,253376
allenai/Olmo-3-1125-32B,kaz_Cyrl.dev,97392
allenai/Olmo-3-1125-32B,kbp_Latn.dev,122759
allenai/Olmo-3-1125-32B,kea_Latn.dev,44509
allenai/Olmo-3-1125-32B,khk_Cyrl.dev,96894
allenai/Olmo-3-1125-32B,khm_Khmr.dev,231176
allenai/Olmo-3-1125-32B,kik_Latn.dev,85342
allenai/Olmo-3-1125-32B,kin_Latn.dev,55465
allenai/Olmo-3-1125-32B,kir_Cyrl.dev,90107
allenai/Olmo-3-1125-32B,kmb_Latn.dev,54931
allenai/Olmo-3-1125-32B,kmr_Latn.dev,56967
allenai/Olmo-3-1125-32B,knc_Arab.dev,93862
allenai/Olmo-3-1125-32B,knc_Latn.dev,60935
allenai/Olmo-3-1125-32B,kon_Latn.dev,51465
allenai/Olmo-3-1125-32B,kor_Hang.dev,61173
allenai/Olmo-3-1125-32B,lao_Laoo.dev,247641
allenai/Olmo-3-1125-32B,lij_Latn.dev,50910
allenai/Olmo-3-1125-32B,lim_Latn.dev,46120
allenai/Olmo-3-1125-32B,lin_Latn.dev,48118
allenai/Olmo-3-1125-32B,lit_Latn.dev,57451
allenai/Olmo-3-1125-32B,lmo_Latn.dev,52486
allenai/Olmo-3-1125-32B,ltg_Latn.dev,56963
allenai/Olmo-3-1125-32B,ltz_Latn.dev,51175
allenai/Olmo-3-1125-32B,lua_Latn.dev,49908
allenai/Olmo-3-1125-32B,lug_Latn.dev,50580
allenai/Olmo-3-1125-32B,luo_Latn.dev,47321
allenai/Olmo-3-1125-32B,lus_Latn.dev,50235
allenai/Olmo-3-1125-32B,lvs_Latn.dev,60986
allenai/Olmo-3-1125-32B,mag_Deva.dev,121955
allenai/Olmo-3-1125-32B,mai_Deva.dev,126976
allenai/Olmo-3-1125-32B,mal_Mlym.dev,230821
allenai/Olmo-3-1125-32B,mar_Deva.dev,130110
allenai/Olmo-3-1125-32B,min_Arab.dev,101359
allenai/Olmo-3-1125-32B,min_Latn.dev,45359
allenai/Olmo-3-1125-32B,mkd_Cyrl.dev,71012
allenai/Olmo-3-1125-32B,mlt_Latn.dev,61843
allenai/Olmo-3-1125-32B,mni_Beng.dev,173109
allenai/Olmo-3-1125-32B,mos_Latn.dev,60558
allenai/Olmo-3-1125-32B,mri_Latn.dev,60516
allenai/Olmo-3-1125-32B,mya_Mymr.dev,301676
allenai/Olmo-3-1125-32B,nld_Latn.dev,41022
allenai/Olmo-3-1125-32B,nno_Latn.dev,42245
allenai/Olmo-3-1125-32B,nob_Latn.dev,40382
allenai/Olmo-3-1125-32B,npi_Deva.dev,124078
allenai/Olmo-3-1125-32B,nso_Latn.dev,56382
allenai/Olmo-3-1125-32B,nus_Latn.dev,102506
allenai/Olmo-3-1125-32B,nya_Latn.dev,53874
allenai/Olmo-3-1125-32B,oci_Latn.dev,46966
allenai/Olmo-3-1125-32B,ory_Orya.dev,323242
allenai/Olmo-3-1125-32B,pag_Latn.dev,40856
allenai/Olmo-3-1125-32B,pan_Guru.dev,203096
allenai/Olmo-3-1125-32B,pap_Latn.dev,45179
allenai/Olmo-3-1125-32B,pbt_Arab.dev,100487
allenai/Olmo-3-1125-32B,pes_Arab.dev,84843
allenai/Olmo-3-1125-32B,plt_Latn.dev,58240
allenai/Olmo-3-1125-32B,pol_Latn.dev,49442
allenai/Olmo-3-1125-32B,por_Latn.dev,38258
allenai/Olmo-3-1125-32B,prs_Arab.dev,81386
allenai/Olmo-3-1125-32B,quy_Latn.dev,53578
allenai/Olmo-3-1125-32B,ron_Latn.dev,48404
allenai/Olmo-3-1125-32B,run_Latn.dev,54933
allenai/Olmo-3-1125-32B,rus_Cyrl.dev,64429
allenai/Olmo-3-1125-32B,sag_Latn.dev,53760
allenai/Olmo-3-1125-32B,san_Deva.dev,130313
allenai/Olmo-3-1125-32B,sat_Olck.dev,330995
allenai/Olmo-3-1125-32B,scn_Latn.dev,51756
allenai/Olmo-3-1125-32B,shn_Mymr.dev,387801
allenai/Olmo-3-1125-32B,sin_Sinh.dev,228748
allenai/Olmo-3-1125-32B,slk_Latn.dev,55305
allenai/Olmo-3-1125-32B,slv_Latn.dev,48749
allenai/Olmo-3-1125-32B,smo_Latn.dev,59165
allenai/Olmo-3-1125-32B,sna_Latn.dev,54927
allenai/Olmo-3-1125-32B,snd_Arab.dev,102744
allenai/Olmo-3-1125-32B,som_Latn.dev,55804
allenai/Olmo-3-1125-32B,sot_Latn.dev,57159
allenai/Olmo-3-1125-32B,spa_Latn.dev,39968
allenai/Olmo-3-1125-32B,srd_Latn.dev,51485
allenai/Olmo-3-1125-32B,srp_Cyrl.dev,75191
allenai/Olmo-3-1125-32B,ssw_Latn.dev,55592
allenai/Olmo-3-1125-32B,sun_Latn.dev,47161
allenai/Olmo-3-1125-32B,swe_Latn.dev,40770
allenai/Olmo-3-1125-32B,swh_Latn.dev,50351
allenai/Olmo-3-1125-32B,szl_Latn.dev,56260
allenai/Olmo-3-1125-32B,tam_Taml.dev,196421
allenai/Olmo-3-1125-32B,taq_Latn.dev,57238
allenai/Olmo-3-1125-32B,taq_Tfng.dev,260897
allenai/Olmo-3-1125-32B,tat_Cyrl.dev,96421
allenai/Olmo-3-1125-32B,tel_Telu.dev,215471
allenai/Olmo-3-1125-32B,tgk_Cyrl.dev,93564
allenai/Olmo-3-1125-32B,tgl_Latn.dev,53148
allenai/Olmo-3-1125-32B,tha_Thai.dev,112753
allenai/Olmo-3-1125-32B,tir_Ethi.dev,201863
allenai/Olmo-3-1125-32B,tpi_Latn.dev,52606
allenai/Olmo-3-1125-32B,tsn_Latn.dev,59425
allenai/Olmo-3-1125-32B,tso_Latn.dev,58261
allenai/Olmo-3-1125-32B,tuk_Latn.dev,61927
allenai/Olmo-3-1125-32B,tum_Latn.dev,66042
allenai/Olmo-3-1125-32B,tur_Latn.dev,49305
allenai/Olmo-3-1125-32B,twi_Latn.dev,64865
allenai/Olmo-3-1125-32B,tzm_Tfng.dev,258018
allenai/Olmo-3-1125-32B,uig_Arab.dev,133551
allenai/Olmo-3-1125-32B,ukr_Cyrl.dev,77312
allenai/Olmo-3-1125-32B,umb_Latn.dev,51337
allenai/Olmo-3-1125-32B,urd_Arab.dev,114127
allenai/Olmo-3-1125-32B,uzn_Latn.dev,55927
allenai/Olmo-3-1125-32B,vec_Latn.dev,43772
allenai/Olmo-3-1125-32B,vie_Latn.dev,62913
allenai/Olmo-3-1125-32B,war_Latn.dev,50209
allenai/Olmo-3-1125-32B,wol_Latn.dev,49079
allenai/Olmo-3-1125-32B,xho_Latn.dev,53481
allenai/Olmo-3-1125-32B,ydd_Hebr.dev,142772
allenai/Olmo-3-1125-32B,yor_Latn.dev,76126
allenai/Olmo-3-1125-32B,yue_Hant.dev,53703
allenai/Olmo-3-1125-32B,zho_Hans.dev,48832
allenai/Olmo-3-1125-32B,zho_Hant.dev,55385
allenai/Olmo-3-1125-32B,zsm_Latn.dev,42007
allenai/Olmo-3-1125-32B,zul_Latn.dev,56679
allenai/Olmo-3.1-32B-Instruct,ace_Arab.dev,96931
allenai/Olmo-3.1-32B-Instruct,ace_Latn.dev,51017
allenai/Olmo-3.1-32B-Instruct,acm_Arab.dev,77014
allenai/Olmo-3.1-32B-Instruct,acq_Arab.dev,77379
allenai/Olmo-3.1-32B-Instruct,aeb_Arab.dev,75489
allenai/Olmo-3.1-32B-Instruct,afr_Latn.dev,43607
allenai/Olmo-3.1-32B-Instruct,aka_Latn.dev,68498
allenai/Olmo-3.1-32B-Instruct,als_Latn.dev,58151
allenai/Olmo-3.1-32B-Instruct,amh_Ethi.dev,200208
allenai/Olmo-3.1-32B-Instruct,apc_Arab.dev,72987
allenai/Olmo-3.1-32B-Instruct,arb_Arab.dev,78247
allenai/Olmo-3.1-32B-Instruct,arb_Latn.dev,63185
allenai/Olmo-3.1-32B-Instruct,ars_Arab.dev,78336
allenai/Olmo-3.1-32B-Instruct,ary_Arab.dev,76099
allenai/Olmo-3.1-32B-Instruct,arz_Arab.dev,76260
allenai/Olmo-3.1-32B-Instruct,asm_Beng.dev,161176
allenai/Olmo-3.1-32B-Instruct,ast_Latn.dev,40783
allenai/Olmo-3.1-32B-Instruct,awa_Deva.dev,124275
allenai/Olmo-3.1-32B-Instruct,ayr_Latn.dev,55966
allenai/Olmo-3.1-32B-Instruct,azb_Arab.dev,85927
allenai/Olmo-3.1-32B-Instruct,azj_Latn.dev,68112
allenai/Olmo-3.1-32B-Instruct,bak_Cyrl.dev,110008
allenai/Olmo-3.1-32B-Instruct,bam_Latn.dev,66332
allenai/Olmo-3.1-32B-Instruct,ban_Latn.dev,47010
allenai/Olmo-3.1-32B-Instruct,bel_Cyrl.dev,92027
allenai/Olmo-3.1-32B-Instruct,bem_Latn.dev,58075
allenai/Olmo-3.1-32B-Instruct,ben_Beng.dev,151475
allenai/Olmo-3.1-32B-Instruct,bho_Deva.dev,120582
allenai/Olmo-3.1-32B-Instruct,bjn_Arab.dev,97810
allenai/Olmo-3.1-32B-Instruct,bjn_Latn.dev,44213
allenai/Olmo-3.1-32B-Instruct,bod_Tibt.dev,290605
allenai/Olmo-3.1-32B-Instruct,bos_Latn.dev,48518
allenai/Olmo-3.1-32B-Instruct,bug_Latn.dev,51663
allenai/Olmo-3.1-32B-Instruct,bul_Cyrl.dev,67881
allenai/Olmo-3.1-32B-Instruct,cat_Latn.dev,44074
allenai/Olmo-3.1-32B-Instruct,ceb_Latn.dev,49552
allenai/Olmo-3.1-32B-Instruct,ces_Latn.dev,54429
allenai/Olmo-3.1-32B-Instruct,cjk_Latn.dev,51560
allenai/Olmo-3.1-32B-Instruct,ckb_Arab.dev,123069
allenai/Olmo-3.1-32B-Instruct,crh_Latn.dev,54862
allenai/Olmo-3.1-32B-Instruct,cym_Latn.dev,54623
allenai/Olmo-3.1-32B-Instruct,dan_Latn.dev,41899
allenai/Olmo-3.1-32B-Instruct,deu_Latn.dev,40644
allenai/Olmo-3.1-32B-Instruct,dik_Latn.dev,58280
allenai/Olmo-3.1-32B-Instruct,dyu_Latn.dev,52744
allenai/Olmo-3.1-32B-Instruct,dzo_Tibt.dev,320301
allenai/Olmo-3.1-32B-Instruct,ell_Grek.dev,132511
allenai/Olmo-3.1-32B-Instruct,eng_Latn.dev,25809
allenai/Olmo-3.1-32B-Instruct,epo_Latn.dev,48362
allenai/Olmo-3.1-32B-Instruct,est_Latn.dev,48190
allenai/Olmo-3.1-32B-Instruct,eus_Latn.dev,48836
allenai/Olmo-3.1-32B-Instruct,ewe_Latn.dev,71436
allenai/Olmo-3.1-32B-Instruct,fao_Latn.dev,53108
allenai/Olmo-3.1-32B-Instruct,fij_Latn.dev,55008
allenai/Olmo-3.1-32B-Instruct,fin_Latn.dev,51456
allenai/Olmo-3.1-32B-Instruct,fon_Latn.dev,94138
allenai/Olmo-3.1-32B-Instruct,fra_Latn.dev,40882
allenai/Olmo-3.1-32B-Instruct,fur_Latn.dev,47652
allenai/Olmo-3.1-32B-Instruct,fuv_Latn.dev,47897
allenai/Olmo-3.1-32B-Instruct,gaz_Latn.dev,59884
allenai/Olmo-3.1-32B-Instruct,gla_Latn.dev,62437
allenai/Olmo-3.1-32B-Instruct,gle_Latn.dev,59990
allenai/Olmo-3.1-32B-Instruct,glg_Latn.dev,40201
allenai/Olmo-3.1-32B-Instruct,grn_Latn.dev,56306
allenai/Olmo-3.1-32B-Instruct,guj_Gujr.dev,197890
allenai/Olmo-3.1-32B-Instruct,hat_Latn.dev,44970
allenai/Olmo-3.1-32B-Instruct,hau_Latn.dev,52037
allenai/Olmo-3.1-32B-Instruct,heb_Hebr.dev,94270
allenai/Olmo-3.1-32B-Instruct,hin_Deva.dev,124021
allenai/Olmo-3.1-32B-Instruct,hne_Deva.dev,121730
allenai/Olmo-3.1-32B-Instruct,hrv_Latn.dev,48034
allenai/Olmo-3.1-32B-Instruct,hun_Latn.dev,55177
allenai/Olmo-3.1-32B-Instruct,hye_Armn.dev,256822
allenai/Olmo-3.1-32B-Instruct,ibo_Latn.dev,62061
allenai/Olmo-3.1-32B-Instruct,ilo_Latn.dev,52804
allenai/Olmo-3.1-32B-Instruct,ind_Latn.dev,40103
allenai/Olmo-3.1-32B-Instruct,isl_Latn.dev,55408
allenai/Olmo-3.1-32B-Instruct,ita_Latn.dev,42213
allenai/Olmo-3.1-32B-Instruct,jav_Latn.dev,44848
allenai/Olmo-3.1-32B-Instruct,jpn_Jpan.dev,58478
allenai/Olmo-3.1-32B-Instruct,kab_Latn.dev,63606
allenai/Olmo-3.1-32B-Instruct,kac_Latn.dev,60162
allenai/Olmo-3.1-32B-Instruct,kam_Latn.dev,56011
allenai/Olmo-3.1-32B-Instruct,kan_Knda.dev,229281
allenai/Olmo-3.1-32B-Instruct,kas_Arab.dev,119342
allenai/Olmo-3.1-32B-Instruct,kas_Deva.dev,121757
allenai/Olmo-3.1-32B-Instruct,kat_Geor.dev,253376
allenai/Olmo-3.1-32B-Instruct,kaz_Cyrl.dev,97392
allenai/Olmo-3.1-32B-Instruct,kbp_Latn.dev,122759
allenai/Olmo-3.1-32B-Instruct,kea_Latn.dev,44509
allenai/Olmo-3.1-32B-Instruct,khk_Cyrl.dev,96894
allenai/Olmo-3.1-32B-Instruct,khm_Khmr.dev,231176
allenai/Olmo-3.1-32B-Instruct,kik_Latn.dev,85342
allenai/Olmo-3.1-32B-Instruct,kin_Latn.dev,55465
allenai/Olmo-3.1-32B-Instruct,kir_Cyrl.dev,90107
allenai/Olmo-3.1-32B-Instruct,kmb_Latn.dev,54931
allenai/Olmo-3.1-32B-Instruct,kmr_Latn.dev,56967
allenai/Olmo-3.1-32B-Instruct,knc_Arab.dev,93862
allenai/Olmo-3.1-32B-Instruct,knc_Latn.dev,60935
allenai/Olmo-3.1-32B-Instruct,kon_Latn.dev,51465
allenai/Olmo-3.1-32B-Instruct,kor_Hang.dev,61173
allenai/Olmo-3.1-32B-Instruct,lao_Laoo.dev,247641
allenai/Olmo-3.1-32B-Instruct,lij_Latn.dev,50910
allenai/Olmo-3.1-32B-Instruct,lim_Latn.dev,46120
allenai/Olmo-3.1-32B-Instruct,lin_Latn.dev,48118
allenai/Olmo-3.1-32B-Instruct,lit_Latn.dev,57451
allenai/Olmo-3.1-32B-Instruct,lmo_Latn.dev,52486
allenai/Olmo-3.1-32B-Instruct,ltg_Latn.dev,56963
allenai/Olmo-3.1-32B-Instruct,ltz_Latn.dev,51175
allenai/Olmo-3.1-32B-Instruct,lua_Latn.dev,49908
allenai/Olmo-3.1-32B-Instruct,lug_Latn.dev,50580
allenai/Olmo-3.1-32B-Instruct,luo_Latn.dev,47321
allenai/Olmo-3.1-32B-Instruct,lus_Latn.dev,50235
allenai/Olmo-3.1-32B-Instruct,lvs_Latn.dev,60986
allenai/Olmo-3.1-32B-Instruct,mag_Deva.dev,121955
allenai/Olmo-3.1-32B-Instruct,mai_Deva.dev,126976
allenai/Olmo-3.1-32B-Instruct,mal_Mlym.dev,230821
allenai/Olmo-3.1-32B-Instruct,mar_Deva.dev,130110
allenai/Olmo-3.1-32B-Instruct,min_Arab.dev,101359
allenai/Olmo-3.1-32B-Instruct,min_Latn.dev,45359
allenai/Olmo-3.1-32B-Instruct,mkd_Cyrl.dev,71012
allenai/Olmo-3.1-32B-Instruct,mlt_Latn.dev,61843
allenai/Olmo-3.1-32B-Instruct,mni_Beng.dev,173109
allenai/Olmo-3.1-32B-Instruct,mos_Latn.dev,60558
allenai/Olmo-3.1-32B-Instruct,mri_Latn.dev,60516
allenai/Olmo-3.1-32B-Instruct,mya_Mymr.dev,301676
allenai/Olmo-3.1-32B-Instruct,nld_Latn.dev,41022
allenai/Olmo-3.1-32B-Instruct,nno_Latn.dev,42245
allenai/Olmo-3.1-32B-Instruct,nob_Latn.dev,40382
allenai/Olmo-3.1-32B-Instruct,npi_Deva.dev,124078
allenai/Olmo-3.1-32B-Instruct,nso_Latn.dev,56382
allenai/Olmo-3.1-32B-Instruct,nus_Latn.dev,102506
allenai/Olmo-3.1-32B-Instruct,nya_Latn.dev,53874
allenai/Olmo-3.1-32B-Instruct,oci_Latn.dev,46966
allenai/Olmo-3.1-32B-Instruct,ory_Orya.dev,323242
allenai/Olmo-3.1-32B-Instruct,pag_Latn.dev,40856
allenai/Olmo-3.1-32B-Instruct,pan_Guru.dev,203096
allenai/Olmo-3.1-32B-Instruct,pap_Latn.dev,45179
allenai/Olmo-3.1-32B-Instruct,pbt_Arab.dev,100487
allenai/Olmo-3.1-32B-Instruct,pes_Arab.dev,84843
allenai/Olmo-3.1-32B-Instruct,plt_Latn.dev,58240
allenai/Olmo-3.1-32B-Instruct,pol_Latn.dev,49442
allenai/Olmo-3.1-32B-Instruct,por_Latn.dev,38258
allenai/Olmo-3.1-32B-Instruct,prs_Arab.dev,81386
allenai/Olmo-3.1-32B-Instruct,quy_Latn.dev,53578
allenai/Olmo-3.1-32B-Instruct,ron_Latn.dev,48404
allenai/Olmo-3.1-32B-Instruct,run_Latn.dev,54933
allenai/Olmo-3.1-32B-Instruct,rus_Cyrl.dev,64429
allenai/Olmo-3.1-32B-Instruct,sag_Latn.dev,53760
allenai/Olmo-3.1-32B-Instruct,san_Deva.dev,130313
allenai/Olmo-3.1-32B-Instruct,sat_Olck.dev,330995
allenai/Olmo-3.1-32B-Instruct,scn_Latn.dev,51756
allenai/Olmo-3.1-32B-Instruct,shn_Mymr.dev,387801
allenai/Olmo-3.1-32B-Instruct,sin_Sinh.dev,228748
allenai/Olmo-3.1-32B-Instruct,slk_Latn.dev,55305
allenai/Olmo-3.1-32B-Instruct,slv_Latn.dev,48749
allenai/Olmo-3.1-32B-Instruct,smo_Latn.dev,59165
allenai/Olmo-3.1-32B-Instruct,sna_Latn.dev,54927
allenai/Olmo-3.1-32B-Instruct,snd_Arab.dev,102744
allenai/Olmo-3.1-32B-Instruct,som_Latn.dev,55804
allenai/Olmo-3.1-32B-Instruct,sot_Latn.dev,57159
allenai/Olmo-3.1-32B-Instruct,spa_Latn.dev,39968
allenai/Olmo-3.1-32B-Instruct,srd_Latn.dev,51485
allenai/Olmo-3.1-32B-Instruct,srp_Cyrl.dev,75191
allenai/Olmo-3.1-32B-Instruct,ssw_Latn.dev,55592
allenai/Olmo-3.1-32B-Instruct,sun_Latn.dev,47161
allenai/Olmo-3.1-32B-Instruct,swe_Latn.dev,40770
allenai/Olmo-3.1-32B-Instruct,swh_Latn.dev,50351
allenai/Olmo-3.1-32B-Instruct,szl_Latn.dev,56260
allenai/Olmo-3.1-32B-Instruct,tam_Taml.dev,196421
allenai/Olmo-3.1-32B-Instruct,taq_Latn.dev,57238
allenai/Olmo-3.1-32B-Instruct,taq_Tfng.dev,260897
allenai/Olmo-3.1-32B-Instruct,tat_Cyrl.dev,96421
allenai/Olmo-3.1-32B-Instruct,tel_Telu.dev,215471
allenai/Olmo-3.1-32B-Instruct,tgk_Cyrl.dev,93564
allenai/Olmo-3.1-32B-Instruct,tgl_Latn.dev,53148
allenai/Olmo-3.1-32B-Instruct,tha_Thai.dev,112753
allenai/Olmo-3.1-32B-Instruct,tir_Ethi.dev,201863
allenai/Olmo-3.1-32B-Instruct,tpi_Latn.dev,52606
allenai/Olmo-3.1-32B-Instruct,tsn_Latn.dev,59425
allenai/Olmo-3.1-32B-Instruct,tso_Latn.dev,58261
allenai/Olmo-3.1-32B-Instruct,tuk_Latn.dev,61927
allenai/Olmo-3.1-32B-Instruct,tum_Latn.dev,66042
allenai/Olmo-3.1-32B-Instruct,tur_Latn.dev,49305
allenai/Olmo-3.1-32B-Instruct,twi_Latn.dev,64865
allenai/Olmo-3.1-32B-Instruct,tzm_Tfng.dev,258018
allenai/Olmo-3.1-32B-Instruct,uig_Arab.dev,133551
allenai/Olmo-3.1-32B-Instruct,ukr_Cyrl.dev,77312
allenai/Olmo-3.1-32B-Instruct,umb_Latn.dev,51337
allenai/Olmo-3.1-32B-Instruct,urd_Arab.dev,114127
allenai/Olmo-3.1-32B-Instruct,uzn_Latn.dev,55927
allenai/Olmo-3.1-32B-Instruct,vec_Latn.dev,43772
allenai/Olmo-3.1-32B-Instruct,vie_Latn.dev,62913
allenai/Olmo-3.1-32B-Instruct,war_Latn.dev,50209
allenai/Olmo-3.1-32B-Instruct,wol_Latn.dev,49079
allenai/Olmo-3.1-32B-Instruct,xho_Latn.dev,53481
allenai/Olmo-3.1-32B-Instruct,ydd_Hebr.dev,142772
allenai/Olmo-3.1-32B-Instruct,yor_Latn.dev,76126
allenai/Olmo-3.1-32B-Instruct,yue_Hant.dev,53703
allenai/Olmo-3.1-32B-Instruct,zho_Hans.dev,48832
allenai/Olmo-3.1-32B-Instruct,zho_Hant.dev,55385
allenai/Olmo-3.1-32B-Instruct,zsm_Latn.dev,42007
allenai/Olmo-3.1-32B-Instruct,zul_Latn.dev,56679
meta-llama/Llama-3.2-3B-Instruct,ace_Arab.dev,73462
meta-llama/Llama-3.2-3B-Instruct,ace_Latn.dev,50464
meta-llama/Llama-3.2-3B-Instruct,acm_Arab.dev,42662
meta-llama/Llama-3.2-3B-Instruct,acq_Arab.dev,42758
meta-llama/Llama-3.2-3B-Instruct,aeb_Arab.dev,42944
meta-llama/Llama-3.2-3B-Instruct,afr_Latn.dev,43361
meta-llama/Llama-3.2-3B-Instruct,aka_Latn.dev,68245
meta-llama/Llama-3.2-3B-Instruct,als_Latn.dev,57530
meta-llama/Llama-3.2-3B-Instruct,amh_Ethi.dev,199956
meta-llama/Llama-3.2-3B-Instruct,apc_Arab.dev,41295
meta-llama/Llama-3.2-3B-Instruct,arb_Arab.dev,42809
meta-llama/Llama-3.2-3B-Instruct,arb_Latn.dev,62516
meta-llama/Llama-3.2-3B-Instruct,ars_Arab.dev,42969
meta-llama/Llama-3.2-3B-Instruct,ary_Arab.dev,44144
meta-llama/Llama-3.2-3B-Instruct,arz_Arab.dev,42599
meta-llama/Llama-3.2-3B-Instruct,asm_Beng.dev,159347
