model,N,gini
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,170,0.2970686509063174
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,171,0.2961799797322844
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,172,0.2951872666063302
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,173,0.3036078205972854
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,174,0.31219782288233633
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,175,0.3111548119047651
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,176,0.31006750917268766
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,177,0.3091671087313581
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,178,0.30842164258592697
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,179,0.30868321225925865
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,180,0.30770468315344
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,181,0.30676600034091717
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,182,0.3068001386364394
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,183,0.3064408028182948
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,184,0.30558749221930426
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,185,0.30583460112334726
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,186,0.3072825455278365
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,187,0.306351497466699
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,188,0.30536265332731594
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,189,0.3047407676589575
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,190,0.30520980852601487
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,191,0.30479148398836986
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,192,0.3039356393860728
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,193,0.3037896508658853
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,194,0.30297895593367374
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,195,0.3024523938635786
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,196,0.3016544889473378
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,197,0.301219268390996
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,198,0.30027208688759566
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,199,0.30782072708675323
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,200,0.3069235093755325
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,201,0.30598288765764803
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,202,0.3050982028739442
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,203,0.30444869473486835
meta-llama/Llama-3.3-70B-Instruct,2,0.1212510459636813
meta-llama/Llama-3.3-70B-Instruct,3,0.10135910415707938
meta-llama/Llama-3.3-70B-Instruct,4,0.08618537238901403
meta-llama/Llama-3.3-70B-Instruct,5,0.07341178467970422
meta-llama/Llama-3.3-70B-Instruct,6,0.06417454214218776
meta-llama/Llama-3.3-70B-Instruct,7,0.07104272456423844
meta-llama/Llama-3.3-70B-Instruct,8,0.07098131281830189
meta-llama/Llama-3.3-70B-Instruct,9,0.06648115482942618
meta-llama/Llama-3.3-70B-Instruct,10,0.06493084002131666
meta-llama/Llama-3.3-70B-Instruct,11,0.07591692760531732
meta-llama/Llama-3.3-70B-Instruct,12,0.07151070840785856
meta-llama/Llama-3.3-70B-Instruct,13,0.07081965407409907
meta-llama/Llama-3.3-70B-Instruct,14,0.06754797276038116
meta-llama/Llama-3.3-70B-Instruct,15,0.06431080418025159
meta-llama/Llama-3.3-70B-Instruct,16,0.06408723407702643
meta-llama/Llama-3.3-70B-Instruct,17,0.06171228059724365
meta-llama/Llama-3.3-70B-Instruct,18,0.06138817025158105
meta-llama/Llama-3.3-70B-Instruct,19,0.05924201381853589
meta-llama/Llama-3.3-70B-Instruct,20,0.05871973743451209
meta-llama/Llama-3.3-70B-Instruct,21,0.07820512386682399
meta-llama/Llama-3.3-70B-Instruct,22,0.08066817442335639
meta-llama/Llama-3.3-70B-Instruct,23,0.07838022473826078
meta-llama/Llama-3.3-70B-Instruct,24,0.08488635405601364
meta-llama/Llama-3.3-70B-Instruct,25,0.08267057891859175
meta-llama/Llama-3.3-70B-Instruct,26,0.09050604252507233
meta-llama/Llama-3.3-70B-Instruct,27,0.09076874737713436
meta-llama/Llama-3.3-70B-Instruct,28,0.09253271960958287
meta-llama/Llama-3.3-70B-Instruct,29,0.09730024821746763
meta-llama/Llama-3.3-70B-Instruct,30,0.0953240694177735
meta-llama/Llama-3.3-70B-Instruct,31,0.09682383988647691
meta-llama/Llama-3.3-70B-Instruct,32,0.12230832229234667
meta-llama/Llama-3.3-70B-Instruct,33,0.12371626693707305
meta-llama/Llama-3.3-70B-Instruct,34,0.12890883556836563
meta-llama/Llama-3.3-70B-Instruct,35,0.127040806745917
meta-llama/Llama-3.3-70B-Instruct,36,0.1250098067745571
meta-llama/Llama-3.3-70B-Instruct,37,0.12552442706973954
meta-llama/Llama-3.3-70B-Instruct,38,0.12379764510171509
meta-llama/Llama-3.3-70B-Instruct,39,0.12222319808127224
meta-llama/Llama-3.3-70B-Instruct,40,0.1619735833623499
meta-llama/Llama-3.3-70B-Instruct,41,0.16208762108805885
meta-llama/Llama-3.3-70B-Instruct,42,0.15993945175629354
meta-llama/Llama-3.3-70B-Instruct,43,0.16220449277406823
meta-llama/Llama-3.3-70B-Instruct,44,0.15999244696755444
meta-llama/Llama-3.3-70B-Instruct,45,0.15800366080661643
meta-llama/Llama-3.3-70B-Instruct,46,0.15727424143451874
meta-llama/Llama-3.3-70B-Instruct,47,0.20019952010877917
meta-llama/Llama-3.3-70B-Instruct,48,0.25026207908426956
meta-llama/Llama-3.3-70B-Instruct,49,0.25166787338949814
meta-llama/Llama-3.3-70B-Instruct,50,0.2486252901007795
meta-llama/Llama-3.3-70B-Instruct,51,0.24581461940054572
meta-llama/Llama-3.3-70B-Instruct,52,0.24306611318958793
meta-llama/Llama-3.3-70B-Instruct,53,0.24452008003888515
meta-llama/Llama-3.3-70B-Instruct,54,0.24282702318042815
meta-llama/Llama-3.3-70B-Instruct,55,0.27248506621674884
meta-llama/Llama-3.3-70B-Instruct,56,0.2715490913931011
meta-llama/Llama-3.3-70B-Instruct,57,0.26876425980406493
meta-llama/Llama-3.3-70B-Instruct,58,0.29357211609139555
meta-llama/Llama-3.3-70B-Instruct,59,0.3118147554112838
meta-llama/Llama-3.3-70B-Instruct,60,0.3289405292863501
meta-llama/Llama-3.3-70B-Instruct,61,0.32791419809329336
meta-llama/Llama-3.3-70B-Instruct,62,0.3256190767850755
meta-llama/Llama-3.3-70B-Instruct,63,0.3496256044997743
meta-llama/Llama-3.3-70B-Instruct,64,0.34799992395650037
meta-llama/Llama-3.3-70B-Instruct,65,0.3561352895174401
meta-llama/Llama-3.3-70B-Instruct,66,0.3540412973618283
meta-llama/Llama-3.3-70B-Instruct,67,0.351634058221429
meta-llama/Llama-3.3-70B-Instruct,68,0.361630408044078
meta-llama/Llama-3.3-70B-Instruct,69,0.35951159039545666
meta-llama/Llama-3.3-70B-Instruct,70,0.357164674456552
meta-llama/Llama-3.3-70B-Instruct,71,0.36549583228043625
meta-llama/Llama-3.3-70B-Instruct,72,0.36416128108214996
meta-llama/Llama-3.3-70B-Instruct,73,0.36944181091167705
meta-llama/Llama-3.3-70B-Instruct,74,0.36770238300392344
meta-llama/Llama-3.3-70B-Instruct,75,0.38235979080438054
meta-llama/Llama-3.3-70B-Instruct,76,0.38078762726779836
meta-llama/Llama-3.3-70B-Instruct,77,0.3787263458299388
meta-llama/Llama-3.3-70B-Instruct,78,0.3767189017931363
meta-llama/Llama-3.3-70B-Instruct,79,0.3748527721223398
meta-llama/Llama-3.3-70B-Instruct,80,0.3730389952134825
meta-llama/Llama-3.3-70B-Instruct,81,0.3710867936603439
meta-llama/Llama-3.3-70B-Instruct,82,0.376635104599923
meta-llama/Llama-3.3-70B-Instruct,83,0.37472651816049507
meta-llama/Llama-3.3-70B-Instruct,84,0.3728727615177154
meta-llama/Llama-3.3-70B-Instruct,85,0.3762401491556888
meta-llama/Llama-3.3-70B-Instruct,86,0.3747531752570037
meta-llama/Llama-3.3-70B-Instruct,87,0.37358131532717787
meta-llama/Llama-3.3-70B-Instruct,88,0.37250270819785203
meta-llama/Llama-3.3-70B-Instruct,89,0.3708183419654112
meta-llama/Llama-3.3-70B-Instruct,90,0.36992263967635375
meta-llama/Llama-3.3-70B-Instruct,91,0.36816525036671677
meta-llama/Llama-3.3-70B-Instruct,92,0.36968790273234164
meta-llama/Llama-3.3-70B-Instruct,93,0.36826915291719464
meta-llama/Llama-3.3-70B-Instruct,94,0.3665940556068852
meta-llama/Llama-3.3-70B-Instruct,95,0.36501065427396817
meta-llama/Llama-3.3-70B-Instruct,96,0.36424723118716695
meta-llama/Llama-3.3-70B-Instruct,97,0.36300390336904753
meta-llama/Llama-3.3-70B-Instruct,98,0.36145478213950355
meta-llama/Llama-3.3-70B-Instruct,99,0.3598156811059239
meta-llama/Llama-3.3-70B-Instruct,100,0.35855849637958714
meta-llama/Llama-3.3-70B-Instruct,101,0.3569435529892635
meta-llama/Llama-3.3-70B-Instruct,102,0.35796590172478426
meta-llama/Llama-3.3-70B-Instruct,103,0.3577564717256625
meta-llama/Llama-3.3-70B-Instruct,104,0.35622337579900454
meta-llama/Llama-3.3-70B-Instruct,105,0.3547657444160284
meta-llama/Llama-3.3-70B-Instruct,106,0.3532367363186637
meta-llama/Llama-3.3-70B-Instruct,107,0.35233503853527326
meta-llama/Llama-3.3-70B-Instruct,108,0.36131404509148735
meta-llama/Llama-3.3-70B-Instruct,109,0.36000515879766715
meta-llama/Llama-3.3-70B-Instruct,110,0.35872768591291004
meta-llama/Llama-3.3-70B-Instruct,111,0.35743875617833676
meta-llama/Llama-3.3-70B-Instruct,112,0.3560025394412687
meta-llama/Llama-3.3-70B-Instruct,113,0.35468715522094874
meta-llama/Llama-3.3-70B-Instruct,114,0.35340922908478745
meta-llama/Llama-3.3-70B-Instruct,115,0.35201803811092636
meta-llama/Llama-3.3-70B-Instruct,116,0.3505944022244938
meta-llama/Llama-3.3-70B-Instruct,117,0.3538980062330874
meta-llama/Llama-3.3-70B-Instruct,118,0.3526750084461625
meta-llama/Llama-3.3-70B-Instruct,119,0.35179161255979974
meta-llama/Llama-3.3-70B-Instruct,120,0.35075991811969875
meta-llama/Llama-3.3-70B-Instruct,121,0.34983598239260916
meta-llama/Llama-3.3-70B-Instruct,122,0.34852687400882876
meta-llama/Llama-3.3-70B-Instruct,123,0.3471895781103671
meta-llama/Llama-3.3-70B-Instruct,124,0.34594426518723287
meta-llama/Llama-3.3-70B-Instruct,125,0.3446995780497881
meta-llama/Llama-3.3-70B-Instruct,126,0.34343533609232235
meta-llama/Llama-3.3-70B-Instruct,127,0.3421785048754582
meta-llama/Llama-3.3-70B-Instruct,128,0.35215462685026133
meta-llama/Llama-3.3-70B-Instruct,129,0.35087709801509503
meta-llama/Llama-3.3-70B-Instruct,130,0.3496565946419885
meta-llama/Llama-3.3-70B-Instruct,131,0.34876777690372207
meta-llama/Llama-3.3-70B-Instruct,132,0.3475407108279589
meta-llama/Llama-3.3-70B-Instruct,133,0.3481948816463991
meta-llama/Llama-3.3-70B-Instruct,134,0.34782701423023443
meta-llama/Llama-3.3-70B-Instruct,135,0.3475714255155635
meta-llama/Llama-3.3-70B-Instruct,136,0.34635276195490516
meta-llama/Llama-3.3-70B-Instruct,137,0.34583913125951016
meta-llama/Llama-3.3-70B-Instruct,138,0.34462597048053456
meta-llama/Llama-3.3-70B-Instruct,139,0.34342033080854906
meta-llama/Llama-3.3-70B-Instruct,140,0.3430420977788293
meta-llama/Llama-3.3-70B-Instruct,141,0.3418444387349857
meta-llama/Llama-3.3-70B-Instruct,142,0.34064285683794915
meta-llama/Llama-3.3-70B-Instruct,143,0.33991145092448605
meta-llama/Llama-3.3-70B-Instruct,144,0.33951253434570194
meta-llama/Llama-3.3-70B-Instruct,145,0.3391197731768145
meta-llama/Llama-3.3-70B-Instruct,146,0.3388765369471314
meta-llama/Llama-3.3-70B-Instruct,147,0.33770981303033687
meta-llama/Llama-3.3-70B-Instruct,148,0.3367143328363884
meta-llama/Llama-3.3-70B-Instruct,149,0.3358814786490163
meta-llama/Llama-3.3-70B-Instruct,150,0.33592885561240116
meta-llama/Llama-3.3-70B-Instruct,151,0.3350442334600927
meta-llama/Llama-3.3-70B-Instruct,152,0.3339885288859652
meta-llama/Llama-3.3-70B-Instruct,153,0.33287425997527054
meta-llama/Llama-3.3-70B-Instruct,154,0.3317599196448766
meta-llama/Llama-3.3-70B-Instruct,155,0.33067229777326435
meta-llama/Llama-3.3-70B-Instruct,156,0.329650677429411
meta-llama/Llama-3.3-70B-Instruct,157,0.3291330482930268
meta-llama/Llama-3.3-70B-Instruct,158,0.32819759859332587
meta-llama/Llama-3.3-70B-Instruct,159,0.32733108511670794
meta-llama/Llama-3.3-70B-Instruct,160,0.33698946765723536
meta-llama/Llama-3.3-70B-Instruct,161,0.33592859468490266
meta-llama/Llama-3.3-70B-Instruct,162,0.3352785793961286
meta-llama/Llama-3.3-70B-Instruct,163,0.3343660604321834
meta-llama/Llama-3.3-70B-Instruct,164,0.3335007842267248
meta-llama/Llama-3.3-70B-Instruct,165,0.33288649354672417
meta-llama/Llama-3.3-70B-Instruct,166,0.33202778728166216
meta-llama/Llama-3.3-70B-Instruct,167,0.33114561225863226
meta-llama/Llama-3.3-70B-Instruct,168,0.3307077362760218
meta-llama/Llama-3.3-70B-Instruct,169,0.32976313373106514
meta-llama/Llama-3.3-70B-Instruct,170,0.32894575927698
meta-llama/Llama-3.3-70B-Instruct,171,0.3280730178410538
meta-llama/Llama-3.3-70B-Instruct,172,0.3272079545569335
meta-llama/Llama-3.3-70B-Instruct,173,0.3387137324139393
meta-llama/Llama-3.3-70B-Instruct,174,0.34381627066061315
meta-llama/Llama-3.3-70B-Instruct,175,0.34281285914414905
meta-llama/Llama-3.3-70B-Instruct,176,0.3418169539904645
meta-llama/Llama-3.3-70B-Instruct,177,0.34085252123195753
meta-llama/Llama-3.3-70B-Instruct,178,0.3398953374822895
meta-llama/Llama-3.3-70B-Instruct,179,0.3394705646725982
meta-llama/Llama-3.3-70B-Instruct,180,0.33865933969429274
meta-llama/Llama-3.3-70B-Instruct,181,0.3376906863239315
meta-llama/Llama-3.3-70B-Instruct,182,0.33948415123791253
meta-llama/Llama-3.3-70B-Instruct,183,0.33937292666024366
meta-llama/Llama-3.3-70B-Instruct,184,0.3386280186547277
meta-llama/Llama-3.3-70B-Instruct,185,0.3383275389434486
meta-llama/Llama-3.3-70B-Instruct,186,0.3386890570448091
meta-llama/Llama-3.3-70B-Instruct,187,0.33794405908264413
meta-llama/Llama-3.3-70B-Instruct,188,0.3370216267938173
meta-llama/Llama-3.3-70B-Instruct,189,0.3365485937055086
meta-llama/Llama-3.3-70B-Instruct,190,0.33637184787033547
meta-llama/Llama-3.3-70B-Instruct,191,0.3360473035050642
meta-llama/Llama-3.3-70B-Instruct,192,0.3353993356584828
meta-llama/Llama-3.3-70B-Instruct,193,0.33529679780087074
meta-llama/Llama-3.3-70B-Instruct,194,0.334733935463281
meta-llama/Llama-3.3-70B-Instruct,195,0.3343208207539139
meta-llama/Llama-3.3-70B-Instruct,196,0.33361525704322537
meta-llama/Llama-3.3-70B-Instruct,197,0.33327686935397316
meta-llama/Llama-3.3-70B-Instruct,198,0.33242631778735143
meta-llama/Llama-3.3-70B-Instruct,199,0.33722523181762143
meta-llama/Llama-3.3-70B-Instruct,200,0.3364088653027626
meta-llama/Llama-3.3-70B-Instruct,201,0.3355675873840296
meta-llama/Llama-3.3-70B-Instruct,202,0.33474077229346766
meta-llama/Llama-3.3-70B-Instruct,203,0.33421467370984104
allenai/Olmo-3-1125-32B,2,0.21398967175690942
allenai/Olmo-3-1125-32B,3,0.19671663534073947
allenai/Olmo-3-1125-32B,4,0.17650771018166456
allenai/Olmo-3-1125-32B,5,0.16517229697448776
allenai/Olmo-3-1125-32B,6,0.15350283113134222
allenai/Olmo-3-1125-32B,7,0.14424254039100992
allenai/Olmo-3-1125-32B,8,0.1385660622764917
allenai/Olmo-3-1125-32B,9,0.13686090951802088
allenai/Olmo-3-1125-32B,10,0.13016104709187548
allenai/Olmo-3-1125-32B,11,0.12465508477325904
allenai/Olmo-3-1125-32B,12,0.11975990259680724
allenai/Olmo-3-1125-32B,13,0.1152650268003903
allenai/Olmo-3-1125-32B,14,0.11378418160465809
allenai/Olmo-3-1125-32B,15,0.11164632179288314
allenai/Olmo-3-1125-32B,16,0.11731347857765861
allenai/Olmo-3-1125-32B,17,0.11922410528976712
allenai/Olmo-3-1125-32B,18,0.13407941214962804
allenai/Olmo-3-1125-32B,19,0.13247454661012426
allenai/Olmo-3-1125-32B,20,0.14359903884058656
allenai/Olmo-3-1125-32B,21,0.14268611716595903
allenai/Olmo-3-1125-32B,22,0.139573824641114
allenai/Olmo-3-1125-32B,23,0.13822444672503575
allenai/Olmo-3-1125-32B,24,0.13554198860304845
allenai/Olmo-3-1125-32B,25,0.1467559906133118
allenai/Olmo-3-1125-32B,26,0.1819266376681119
allenai/Olmo-3-1125-32B,27,0.17795970649945803
allenai/Olmo-3-1125-32B,28,0.17438378261326215
allenai/Olmo-3-1125-32B,29,0.19136385489918872
allenai/Olmo-3-1125-32B,30,0.19077965244671913
allenai/Olmo-3-1125-32B,31,0.18910567520297472
allenai/Olmo-3-1125-32B,32,0.19530415625942044
allenai/Olmo-3-1125-32B,33,0.1946549506360793
allenai/Olmo-3-1125-32B,34,0.20866459172954377
allenai/Olmo-3-1125-32B,35,0.20644637524413834
allenai/Olmo-3-1125-32B,36,0.20523067576650655
allenai/Olmo-3-1125-32B,37,0.2021405366306297
allenai/Olmo-3-1125-32B,38,0.1998337643061181
allenai/Olmo-3-1125-32B,39,0.19763599270239496
allenai/Olmo-3-1125-32B,40,0.21750903817521539
allenai/Olmo-3-1125-32B,41,0.21459632952981011
allenai/Olmo-3-1125-32B,42,0.2139980479946968
allenai/Olmo-3-1125-32B,43,0.22298102460659108
allenai/Olmo-3-1125-32B,44,0.22089080490577095
allenai/Olmo-3-1125-32B,45,0.22120777614171439
allenai/Olmo-3-1125-32B,46,0.2185729409321162
allenai/Olmo-3-1125-32B,47,0.24292410552629695
allenai/Olmo-3-1125-32B,48,0.27511892249533676
allenai/Olmo-3-1125-32B,49,0.2748133027150932
allenai/Olmo-3-1125-32B,50,0.2728288110525199
allenai/Olmo-3-1125-32B,51,0.27014937893653546
allenai/Olmo-3-1125-32B,52,0.26765180979643577
allenai/Olmo-3-1125-32B,53,0.2694321669381483
allenai/Olmo-3-1125-32B,54,0.2695752989070914
allenai/Olmo-3-1125-32B,55,0.2936083612121074
allenai/Olmo-3-1125-32B,56,0.29581744506865415
allenai/Olmo-3-1125-32B,57,0.2934562105068401
allenai/Olmo-3-1125-32B,58,0.3086530743353777
allenai/Olmo-3-1125-32B,59,0.3195079338053364
allenai/Olmo-3-1125-32B,60,0.33017033911003146
allenai/Olmo-3-1125-32B,61,0.32821916413960217
allenai/Olmo-3-1125-32B,62,0.3260476809615158
allenai/Olmo-3-1125-32B,63,0.34322015506247694
allenai/Olmo-3-1125-32B,64,0.3432236859701636
allenai/Olmo-3-1125-32B,65,0.3476009763303203
allenai/Olmo-3-1125-32B,66,0.34526143298014556
allenai/Olmo-3-1125-32B,67,0.3438726065673736
allenai/Olmo-3-1125-32B,68,0.3502743486723381
allenai/Olmo-3-1125-32B,69,0.349265363096221
allenai/Olmo-3-1125-32B,70,0.3478060847031652
allenai/Olmo-3-1125-32B,71,0.3532322393157077
allenai/Olmo-3-1125-32B,72,0.3531956415963944
allenai/Olmo-3-1125-32B,73,0.35619608423539795
allenai/Olmo-3-1125-32B,74,0.3541774128460691
allenai/Olmo-3-1125-32B,75,0.36626993097813676
allenai/Olmo-3-1125-32B,76,0.36572156487026564
allenai/Olmo-3-1125-32B,77,0.3642425088259964
allenai/Olmo-3-1125-32B,78,0.3629067134163624
allenai/Olmo-3-1125-32B,79,0.36091918284506064
allenai/Olmo-3-1125-32B,80,0.3598951002191717
allenai/Olmo-3-1125-32B,81,0.3586390360826339
allenai/Olmo-3-1125-32B,82,0.3636021374094389
allenai/Olmo-3-1125-32B,83,0.3622884407285858
allenai/Olmo-3-1125-32B,84,0.36052585600913534
allenai/Olmo-3-1125-32B,85,0.3622683006857017
allenai/Olmo-3-1125-32B,86,0.36158020463761953
allenai/Olmo-3-1125-32B,87,0.361303021927992
allenai/Olmo-3-1125-32B,88,0.3597811310200927
allenai/Olmo-3-1125-32B,89,0.35846083436268894
allenai/Olmo-3-1125-32B,90,0.358436261197735
allenai/Olmo-3-1125-32B,91,0.35710195715389004
allenai/Olmo-3-1125-32B,92,0.35734688535680803
allenai/Olmo-3-1125-32B,93,0.3566075089186822
allenai/Olmo-3-1125-32B,94,0.35569672820360365
allenai/Olmo-3-1125-32B,95,0.35473978472905165
allenai/Olmo-3-1125-32B,96,0.35471303976231927
allenai/Olmo-3-1125-32B,97,0.354170930644363
allenai/Olmo-3-1125-32B,98,0.3527275568805843
allenai/Olmo-3-1125-32B,99,0.35149310984886983
allenai/Olmo-3-1125-32B,100,0.35090602918928093
allenai/Olmo-3-1125-32B,101,0.3497207209084716
allenai/Olmo-3-1125-32B,102,0.3494437087298434
allenai/Olmo-3-1125-32B,103,0.348770968149376
allenai/Olmo-3-1125-32B,104,0.34739439235623837
allenai/Olmo-3-1125-32B,105,0.3464585332569219
allenai/Olmo-3-1125-32B,106,0.34531286048288434
allenai/Olmo-3-1125-32B,107,0.34507178285704887
allenai/Olmo-3-1125-32B,108,0.3520089372021322
allenai/Olmo-3-1125-32B,109,0.3511826496948822
allenai/Olmo-3-1125-32B,110,0.3504377258925089
allenai/Olmo-3-1125-32B,111,0.3496743031756542
allenai/Olmo-3-1125-32B,112,0.3486392072470206
allenai/Olmo-3-1125-32B,113,0.34771013355473657
allenai/Olmo-3-1125-32B,114,0.34690683595831495
allenai/Olmo-3-1125-32B,115,0.3459298398821622
allenai/Olmo-3-1125-32B,116,0.34485843054888377
allenai/Olmo-3-1125-32B,117,0.34690498577926565
allenai/Olmo-3-1125-32B,118,0.3461363980852299
allenai/Olmo-3-1125-32B,119,0.34577793884342256
allenai/Olmo-3-1125-32B,120,0.3452079302749227
allenai/Olmo-3-1125-32B,121,0.34473917192287384
allenai/Olmo-3-1125-32B,122,0.34359633322652106
allenai/Olmo-3-1125-32B,123,0.34257450712847515
allenai/Olmo-3-1125-32B,124,0.3417152608379572
allenai/Olmo-3-1125-32B,125,0.3408471489078999
allenai/Olmo-3-1125-32B,126,0.33991646532585795
allenai/Olmo-3-1125-32B,127,0.3389986928557307
allenai/Olmo-3-1125-32B,128,0.34714436309283614
allenai/Olmo-3-1125-32B,129,0.34616990177006635
allenai/Olmo-3-1125-32B,130,0.34528575671579875
allenai/Olmo-3-1125-32B,131,0.34469809932706474
allenai/Olmo-3-1125-32B,132,0.3441303072594981
allenai/Olmo-3-1125-32B,133,0.34339201956522336
allenai/Olmo-3-1125-32B,134,0.3423123886224744
allenai/Olmo-3-1125-32B,135,0.34124080841505067
allenai/Olmo-3-1125-32B,136,0.3406683379059079
allenai/Olmo-3-1125-32B,137,0.33959874672565227
allenai/Olmo-3-1125-32B,138,0.3390919199972917
allenai/Olmo-3-1125-32B,139,0.33862070879919837
allenai/Olmo-3-1125-32B,140,0.33757549794903796
allenai/Olmo-3-1125-32B,141,0.3369728205743141
allenai/Olmo-3-1125-32B,142,0.3363402627707923
allenai/Olmo-3-1125-32B,143,0.3361319277887209
allenai/Olmo-3-1125-32B,144,0.3351238911134917
allenai/Olmo-3-1125-32B,145,0.33410824302220843
allenai/Olmo-3-1125-32B,146,0.3335255577927567
allenai/Olmo-3-1125-32B,147,0.33260222716674726
allenai/Olmo-3-1125-32B,148,0.3320931741883062
allenai/Olmo-3-1125-32B,149,0.33175588337294193
allenai/Olmo-3-1125-32B,150,0.33077565791336094
allenai/Olmo-3-1125-32B,151,0.33034843162581495
allenai/Olmo-3-1125-32B,152,0.32938515527342993
allenai/Olmo-3-1125-32B,153,0.3285041924694392
allenai/Olmo-3-1125-32B,154,0.3276415769556289
allenai/Olmo-3-1125-32B,155,0.3268514474413293
allenai/Olmo-3-1125-32B,156,0.3262369943714154
allenai/Olmo-3-1125-32B,157,0.3262393061305138
allenai/Olmo-3-1125-32B,158,0.325460627886871
allenai/Olmo-3-1125-32B,159,0.32503458594322066
allenai/Olmo-3-1125-32B,160,0.33248714910510224
allenai/Olmo-3-1125-32B,161,0.3317764754759267
allenai/Olmo-3-1125-32B,162,0.3316190966688184
allenai/Olmo-3-1125-32B,163,0.3311236867576881
allenai/Olmo-3-1125-32B,164,0.3306690465482951
allenai/Olmo-3-1125-32B,165,0.33051286452455875
allenai/Olmo-3-1125-32B,166,0.3300518219071653
allenai/Olmo-3-1125-32B,167,0.3293912312677951
allenai/Olmo-3-1125-32B,168,0.32942843762580587
allenai/Olmo-3-1125-32B,169,0.328670547702389
allenai/Olmo-3-1125-32B,170,0.3282434442156401
allenai/Olmo-3-1125-32B,171,0.3274804014549346
allenai/Olmo-3-1125-32B,172,0.3269836649223372
allenai/Olmo-3-1125-32B,173,0.33637890313433916
allenai/Olmo-3-1125-32B,174,0.34000999681311495
allenai/Olmo-3-1125-32B,175,0.3392308123987404
allenai/Olmo-3-1125-32B,176,0.33848910073450234
allenai/Olmo-3-1125-32B,177,0.3376782381608536
allenai/Olmo-3-1125-32B,178,0.3368422246423448
allenai/Olmo-3-1125-32B,179,0.3360355144346645
allenai/Olmo-3-1125-32B,180,0.33556440197431536
allenai/Olmo-3-1125-32B,181,0.33478086648358296
allenai/Olmo-3-1125-32B,182,0.3356538940282019
allenai/Olmo-3-1125-32B,183,0.3359571825048058
allenai/Olmo-3-1125-32B,184,0.3355541054303237
allenai/Olmo-3-1125-32B,185,0.33472399069391123
allenai/Olmo-3-1125-32B,186,0.33433022691498593
allenai/Olmo-3-1125-32B,187,0.33393729845510967
allenai/Olmo-3-1125-32B,188,0.3332638300717614
allenai/Olmo-3-1125-32B,189,0.3331850835213366
allenai/Olmo-3-1125-32B,190,0.3325209518064367
